2.5118864315095823e-06	0.0
2.818382931264455e-06	0.0
3.162277660168379e-06	0.0
3.548133892335753e-06	0.0
3.981071705534969e-06	0.0
4.466835921509635e-06	0.0
5.011872336272725e-06	0.0
5.623413251903491e-06	0.0
6.30957344480193e-06	0.0
7.079457843841373e-06	0.0
7.943282347242822e-06	2e-12
8.91250938133746e-06	3e-12
1e-05	4e-12
1.122018454301963e-05	7e-12
1.2589254117941661e-05	1.1e-11
1.4125375446227555e-05	1.9e-11
1.584893192461114e-05	3.1e-11
1.778279410038923e-05	5.1e-11
1.9952623149688786e-05	8.3e-11
2.238721138568338e-05	1.38e-10
2.5118864315095822e-05	2.27e-10
2.818382931264455e-05	3.74e-10
3.1622776601683795e-05	6.17e-10
3.5481338923357534e-05	1.017e-09
3.9810717055349695e-05	1.676e-09
4.466835921509635e-05	2.764e-09
5.011872336272725e-05	4.556e-09
5.623413251903491e-05	7.512e-09
6.309573444801929e-05	1.2385e-08
7.079457843841373e-05	2.042e-08
7.943282347242822e-05	3.3667e-08
8.912509381337459e-05	5.5507e-08
0.0001	9.1516e-08
0.0001122018454301963	1.50884e-07
0.00012589254117941674	2.48766e-07
0.0001412537544622754	4.10145e-07
0.00015848931924611142	6.4155e-07
0.00017782794100389227	8.13028e-07
0.00019952623149688788	9.77273e-07
0.000223872113856834	1.369062e-06
0.00025118864315095795	1.703914e-06
0.0002818382931264455	1.817656e-06
0.00031622776601683794	1.805712e-06
0.0003548133892335753	1.818906e-06
0.00039810717055349735	1.890943e-06
0.00044668359215096305	2.0303e-06
0.0005011872336272725	2.405432e-06
0.0005623413251903491	2.904981e-06
0.000630957344480193	3.408703e-06
0.000707945784384138	4.561483e-06
0.0007943282347242813	5.496938e-06
0.0008912509381337459	6.584626e-06
0.001	8.197822e-06
0.001122018454301963	1.0453085e-05
0.0012589254117941675	1.3187954e-05
0.001412537544622754	1.6218801e-05
0.001584893192461114	1.9034251e-05
0.0017782794100389228	2.2971618e-05
0.001995262314968879	2.6846777e-05
0.00223872113856834	2.9255862e-05
0.0025118864315095794	2.9896419e-05
0.002818382931264455	3.0738808e-05
0.0031622776601683794	3.3419856e-05
0.0035481338923357532	3.764802e-05
0.003981071705534973	4.4121834e-05
0.0044668359215096305	5.1742793e-05
0.005011872336272725	5.8691112e-05
0.005623413251903491	6.5609296e-05
0.00630957344480193	7.040346e-05
0.00707945784384138	7.6532953e-05
0.007943282347242814	8.4085833e-05
0.008912509381337459	9.1878232e-05
0.01	9.8875249e-05
0.011220184543019636	0.000106577193
0.012589254117941675	0.000109564544
0.01412537544622754	0.000113084579
0.015848931924611134	0.000117334751
0.01778279410038923	0.00012217558
0.0199526231496888	0.000127602901
0.0223872113856834	0.000134349297
0.025118864315095794	0.000138603148
0.028183829312644536	0.000143392291
0.03162277660168379	0.00014594666
0.03548133892335755	0.000147298139
0.039810717055349734	0.000149478855
0.0446683592150963	0.000152376849
0.05011872336272722	0.000153639159
0.05623413251903491	0.000150591632
0.06309573444801933	0.000146423942
0.0707945784384138	0.000141700558
0.07943282347242814	0.000136071423
0.08912509381337455	0.000129822502
0.1	0.000126091818
0.11220184543019636	0.000125941455
0.12589254117941673	0.000128710776
0.14125375446227545	0.000133265771
0.15848931924611134	0.000138775683
0.1778279410038923	0.000145760567
0.19952623149688797	0.000152666363
0.22387211385683395	0.000156206677
0.251188643150958	0.000147555707
0.28183829312644537	0.000123699324
0.31622776601683794	9.1154506e-05
0.35481338923357547	6.1038716e-05
0.3981071705534972	3.8411767e-05
0.44668359215096315	2.3855374e-05
0.5011872336272722	1.4683802e-05
0.5623413251903491	9.027232e-06
0.6309573444801932	5.608703e-06
0.7079457843841379	3.539894e-06
0.7943282347242815	2.30873e-06
0.8912509381337456	1.596622e-06
1.0	1.297106e-06
